panel,t1_temperature_k,t1_s,t2_temperature_k,t2_s,delta_t_k,log_t1,log_t2,inv_t1_k,inv_t2_k,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_arrt,h2_kj_mol_arrt,h1_kj_mol_fig3,h2_kj_mol_fig3,tp1_1000kps_k_fig3,tp2_1000kps_k_fig3,tnm_dose1,tnm_dose2,delta_h_kj_mol,delta_h_peak_kj_mol,memory_effect_label,source_assignment_method
a,348.0,10.0,383.0,100.0,35.0,1.0,2.0,0.0028735632183908046,0.0026109660574412533,17.0,157.0,140.0,98.25923506373057,169.3992443845399,155.0,156.0,414.0,427.0,0.08921698381787635,0.9029685363075911,0.64944,0.175,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,100.0,35.0,1.3010299956639813,2.0,0.0028735632183908046,0.0026109660574412533,9.0,157.0,148.0,97.48080998366268,169.3992443845399,156.0,156.0,419.0,427.0,0.11829678935296961,0.9029685363075911,0.64944,0.175,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,100.0,35.0,1.6989700043360187,2.0,0.0028735632183908046,0.0026109660574412533,9.0,157.0,148.0,100.1320358167224,169.3992443845399,157.0,156.0,424.0,427.0,0.17030555319628382,0.9029685363075911,0.64944,0.175,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,100.0,35.0,2.0,2.0,0.0028735632183908046,0.0026109660574412533,15.0,157.0,142.0,104.22561073665449,169.3992443845399,156.0,156.0,427.0,427.0,0.22238638820612078,0.9029685363075911,0.64944,0.175,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,200.0,35.0,-1.0,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,154.0,154.0,79.0184837178827,170.45752942572955,92.0,155.0,377.0,430.0,0.012816927230680841,0.9568347147679082,0.65618,0.175,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,200.0,35.0,-0.6989700043360187,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,154.0,154.0,81.02405863781482,170.45752942572955,92.0,155.0,380.0,430.0,0.017228862999065786,0.9568347147679082,0.65618,0.175,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,200.0,35.0,-0.3010299956639812,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,154.0,154.0,83.67528447087454,170.45752942572955,94.0,155.0,384.0,430.0,0.02544221829625759,0.9568347147679082,0.65618,0.175,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,200.0,35.0,0.0,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,154.0,154.0,85.68085939080665,170.45752942572955,98.0,155.0,389.0,430.0,0.034124357132955585,0.9568347147679082,0.65618,0.175,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,200.0,35.0,0.3010299956639812,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,154.0,154.0,87.68643431073873,170.45752942572955,112.0,155.0,397.0,430.0,0.045699055588746096,0.9568347147679082,0.65618,0.175,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,200.0,35.0,0.6989700043360189,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,154.0,154.0,90.33766014379846,170.45752942572955,148.0,155.0,408.0,430.0,0.06701373851330805,0.9568347147679082,0.66854,0.175,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,200.0,35.0,1.0,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,17.0,154.0,137.0,98.25923506373057,170.45752942572955,155.0,155.0,414.0,430.0,0.08921698381787635,0.9568347147679082,0.66854,0.175,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,200.0,35.0,1.3010299956639813,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,9.0,154.0,145.0,97.48080998366268,170.45752942572955,156.0,155.0,419.0,430.0,0.11829678935296961,0.9568347147679082,0.66854,0.175,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,200.0,35.0,1.6989700043360187,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,9.0,154.0,145.0,100.1320358167224,170.45752942572955,157.0,155.0,424.0,430.0,0.17030555319628382,0.9568347147679082,0.66854,0.175,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,200.0,35.0,2.0,2.3010299956639813,0.0028735632183908046,0.0026109660574412533,15.0,154.0,139.0,104.22561073665449,170.45752942572955,156.0,155.0,427.0,430.0,0.22238638820612078,0.9568347147679082,0.66854,0.175,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,500.0,35.0,-1.0,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,153.0,153.0,79.0184837178827,172.99240153510274,92.0,155.0,377.0,432.0,0.012816927230680841,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,500.0,35.0,-0.6989700043360187,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,153.0,153.0,81.02405863781482,172.99240153510274,92.0,155.0,380.0,432.0,0.017228862999065786,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,500.0,35.0,-0.3010299956639812,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,153.0,153.0,83.67528447087454,172.99240153510274,94.0,155.0,384.0,432.0,0.02544221829625759,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,500.0,35.0,0.0,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,153.0,153.0,85.68085939080665,172.99240153510274,98.0,155.0,389.0,432.0,0.034124357132955585,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,500.0,35.0,0.3010299956639812,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,153.0,153.0,87.68643431073873,172.99240153510274,112.0,155.0,397.0,432.0,0.045699055588746096,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,500.0,35.0,0.6989700043360189,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,153.0,153.0,90.33766014379846,172.99240153510274,148.0,155.0,408.0,432.0,0.06701373851330805,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,500.0,35.0,1.0,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,17.0,153.0,136.0,98.25923506373057,172.99240153510274,155.0,155.0,414.0,432.0,0.08921698381787635,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,500.0,35.0,1.3010299956639813,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,9.0,153.0,144.0,97.48080998366268,172.99240153510274,156.0,155.0,419.0,432.0,0.11829678935296961,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,500.0,35.0,1.6989700043360187,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,9.0,153.0,144.0,100.1320358167224,172.99240153510274,157.0,155.0,424.0,432.0,0.17030555319628382,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,500.0,35.0,2.0,2.6989700043360187,0.0028735632183908046,0.0026109660574412533,15.0,153.0,138.0,104.22561073665449,172.99240153510274,156.0,155.0,427.0,432.0,0.22238638820612078,0.9905369698851628,0.68427,0.175,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,1000.0,35.0,-1.0,3.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,79.0184837178827,176.7316865762924,92.0,156.0,377.0,433.0,0.012816927230680841,0.9981239692321205,0.68258,0.175,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,1000.0,35.0,-0.6989700043360187,3.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,81.02405863781482,176.7316865762924,92.0,156.0,380.0,433.0,0.017228862999065786,0.9981239692321205,0.68258,0.175,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,1000.0,35.0,-0.3010299956639812,3.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,83.67528447087454,176.7316865762924,94.0,156.0,384.0,433.0,0.02544221829625759,0.9981239692321205,0.68258,0.175,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,1000.0,35.0,0.0,3.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,85.68085939080665,176.7316865762924,98.0,156.0,389.0,433.0,0.034124357132955585,0.9981239692321205,0.68258,0.175,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,1000.0,35.0,0.3010299956639812,3.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,87.68643431073873,176.7316865762924,112.0,156.0,397.0,433.0,0.045699055588746096,0.9981239692321205,0.68258,0.175,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,1000.0,35.0,0.6989700043360189,3.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,90.33766014379846,176.7316865762924,148.0,156.0,408.0,433.0,0.06701373851330805,0.9981239692321205,0.6839,0.175,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,1000.0,35.0,1.0,3.0,0.0028735632183908046,0.0026109660574412533,17.0,157.0,140.0,98.25923506373057,176.7316865762924,155.0,156.0,414.0,433.0,0.08921698381787635,0.9981239692321205,0.6839,0.175,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,1000.0,35.0,1.3010299956639813,3.0,0.0028735632183908046,0.0026109660574412533,9.0,157.0,148.0,97.48080998366268,176.7316865762924,156.0,156.0,419.0,433.0,0.11829678935296961,0.9981239692321205,0.6839,0.175,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,1000.0,35.0,1.6989700043360187,3.0,0.0028735632183908046,0.0026109660574412533,9.0,157.0,148.0,100.1320358167224,176.7316865762924,157.0,156.0,424.0,433.0,0.17030555319628382,0.9981239692321205,0.6839,0.175,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,1000.0,35.0,2.0,3.0,0.0028735632183908046,0.0026109660574412533,15.0,157.0,142.0,104.22561073665449,176.7316865762924,156.0,156.0,427.0,433.0,0.22238638820612078,0.9981239692321205,0.6839,0.175,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,0.1,20.0,-1.0,-1.0,0.0027548209366391185,0.0026109660574412533,0.0,12.0,12.0,82.55181984062106,91.86691780928244,92.0,92.0,377.0,377.0,0.03469962856629516,0.11275684293123789,0.19326,0.1,0,shared_overlap_visible_markers
b,363.0,0.2,383.0,0.1,20.0,-0.6989700043360187,-1.0,0.0027548209366391185,0.0026109660574412533,0.0,12.0,12.0,84.64384195537784,91.86691780928244,92.0,92.0,380.0,377.0,0.046464713773455735,0.11275684293123789,0.22247,0.1,0,shared_overlap_visible_markers
b,363.0,0.5,383.0,0.1,20.0,-0.3010299956639812,-1.0,0.0027548209366391185,0.0026109660574412533,0.0,12.0,12.0,87.40934476400048,91.86691780928244,94.0,92.0,384.0,377.0,0.06812356446259404,0.11275684293123789,0.22247,0.1,0,shared_overlap_visible_markers
b,363.0,1.0,383.0,0.1,20.0,0.0,-1.0,0.0027548209366391185,0.0026109660574412533,1.0,12.0,11.0,89.86436687875724,91.86691780928244,98.0,92.0,389.0,377.0,0.09067629437091873,0.11275684293123789,0.24382,0.1,0,shared_overlap_visible_markers
b,363.0,2.0,383.0,0.1,20.0,0.3010299956639812,-1.0,0.0027548209366391185,0.0026109660574412533,4.0,12.0,8.0,93.045388993514,91.86691780928244,112.0,92.0,397.0,377.0,0.1201995197194975,0.11275684293123789,0.24382,0.1,0,shared_overlap_visible_markers
b,363.0,5.0,383.0,0.1,20.0,0.6989700043360189,-1.0,0.0027548209366391185,0.0026109660574412533,14.0,12.0,-2.0,99.44089180213665,91.86691780928244,148.0,92.0,408.0,377.0,0.17295930789812775,0.11275684293123789,0.26742,0.1,0,shared_overlap_visible_markers
b,363.0,10.0,383.0,0.1,20.0,1.0,-1.0,0.0027548209366391185,0.0026109660574412533,16.0,12.0,-4.0,102.2589139168934,91.86691780928244,155.0,92.0,414.0,377.0,0.22573533264986623,0.11275684293123789,0.26742,0.1,0,shared_overlap_visible_markers
b,363.0,20.0,383.0,0.1,20.0,1.3010299956639813,-1.0,0.0027548209366391185,0.0026109660574412533,38.0,12.0,-26.0,112.33693603165015,91.86691780928244,156.0,92.0,419.0,377.0,0.2915517620742485,0.11275684293123789,0.33596,0.1,0,shared_overlap_visible_markers
b,363.0,50.0,383.0,0.1,20.0,1.6989700043360187,-1.0,0.0027548209366391185,0.0026109660574412533,95.0,12.0,-83.0,135.7934388402728,91.86691780928244,157.0,92.0,424.0,377.0,0.40018030391260007,0.11275684293123789,0.33596,0.1,0,shared_overlap_visible_markers
b,363.0,100.0,383.0,0.1,20.0,2.0,-1.0,0.0027548209366391185,0.0026109660574412533,122.0,12.0,-110.0,147.6864609550296,91.86691780928244,156.0,92.0,427.0,377.0,0.497724419902549,0.11275684293123789,0.58539,0.133,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,0.2,20.0,-1.0,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,0.0,13.0,13.0,82.55181984062106,94.4572028504721,92.0,92.0,377.0,380.0,0.03469962856629516,0.14885936509313735,0.22809,0.1,0,shared_overlap_visible_markers
b,363.0,0.2,383.0,0.2,20.0,-0.6989700043360187,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,0.0,13.0,13.0,84.64384195537784,94.4572028504721,92.0,92.0,380.0,380.0,0.046464713773455735,0.14885936509313735,0.22809,0.1,0,shared_overlap_visible_markers
b,363.0,0.5,383.0,0.2,20.0,-0.3010299956639812,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,0.0,13.0,13.0,87.40934476400048,94.4572028504721,94.0,92.0,384.0,380.0,0.06812356446259404,0.14885936509313735,0.24494,0.1,0,shared_overlap_visible_markers
b,363.0,1.0,383.0,0.2,20.0,0.0,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,1.0,13.0,12.0,89.86436687875724,94.4572028504721,98.0,92.0,389.0,380.0,0.09067629437091873,0.14885936509313735,0.24494,0.1,0,shared_overlap_visible_markers
b,363.0,2.0,383.0,0.2,20.0,0.3010299956639812,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,4.0,13.0,9.0,93.045388993514,94.4572028504721,112.0,92.0,397.0,380.0,0.1201995197194975,0.14885936509313735,0.26854,0.1,0,shared_overlap_visible_markers
b,363.0,5.0,383.0,0.2,20.0,0.6989700043360189,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,14.0,13.0,-1.0,99.44089180213665,94.4572028504721,148.0,92.0,408.0,380.0,0.17295930789812775,0.14885936509313735,0.26854,0.1,0,shared_overlap_visible_markers
b,363.0,10.0,383.0,0.2,20.0,1.0,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,16.0,13.0,-3.0,102.2589139168934,94.4572028504721,155.0,92.0,414.0,380.0,0.22573533264986623,0.14885936509313735,0.33034,0.1,0,shared_overlap_visible_markers
b,363.0,20.0,383.0,0.2,20.0,1.3010299956639813,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,38.0,13.0,-25.0,112.33693603165015,94.4572028504721,156.0,92.0,419.0,380.0,0.2915517620742485,0.14885936509313735,0.33034,0.1,0,shared_overlap_visible_markers
b,363.0,50.0,383.0,0.2,20.0,1.6989700043360187,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,95.0,13.0,-82.0,135.7934388402728,94.4572028504721,157.0,92.0,424.0,380.0,0.40018030391260007,0.14885936509313735,0.56966,0.123,1,shared_overlap_visible_markers
b,363.0,100.0,383.0,0.2,20.0,2.0,-0.6989700043360187,0.0027548209366391185,0.0026109660574412533,122.0,13.0,-109.0,147.6864609550296,94.4572028504721,156.0,92.0,427.0,380.0,0.497724419902549,0.14885936509313735,0.56966,0.123,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,0.5,20.0,-1.0,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,0.0,14.0,14.0,82.55181984062106,97.7580749598453,92.0,94.0,377.0,384.0,0.03469962856629516,0.21259456914623753,0.27191,0.1,0,shared_overlap_visible_markers
b,363.0,0.2,383.0,0.5,20.0,-0.6989700043360187,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,0.0,14.0,14.0,84.64384195537784,97.7580749598453,92.0,94.0,380.0,384.0,0.046464713773455735,0.21259456914623753,0.27191,0.1,0,shared_overlap_visible_markers
b,363.0,0.5,383.0,0.5,20.0,-0.3010299956639812,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,0.0,14.0,14.0,87.40934476400048,97.7580749598453,94.0,94.0,384.0,384.0,0.06812356446259404,0.21259456914623753,0.30449,0.1,0,shared_overlap_visible_markers
b,363.0,1.0,383.0,0.5,20.0,0.0,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,1.0,14.0,13.0,89.86436687875724,97.7580749598453,98.0,94.0,389.0,384.0,0.09067629437091873,0.21259456914623753,0.30449,0.1,0,shared_overlap_visible_markers
b,363.0,2.0,383.0,0.5,20.0,0.3010299956639812,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,4.0,14.0,10.0,93.045388993514,97.7580749598453,112.0,94.0,397.0,384.0,0.1201995197194975,0.21259456914623753,0.30449,0.1,0,shared_overlap_visible_markers
b,363.0,5.0,383.0,0.5,20.0,0.6989700043360189,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,14.0,14.0,0.0,99.44089180213665,97.7580749598453,148.0,94.0,408.0,384.0,0.17295930789812775,0.21259456914623753,0.33202,0.1,0,shared_overlap_visible_markers
b,363.0,10.0,383.0,0.5,20.0,1.0,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,16.0,14.0,-2.0,102.2589139168934,97.7580749598453,155.0,94.0,414.0,384.0,0.22573533264986623,0.21259456914623753,0.33202,0.1,0,shared_overlap_visible_markers
b,363.0,20.0,383.0,0.5,20.0,1.3010299956639813,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,38.0,14.0,-24.0,112.33693603165015,97.7580749598453,156.0,94.0,419.0,384.0,0.2915517620742485,0.21259456914623753,0.33202,0.1,0,shared_overlap_visible_markers
b,363.0,50.0,383.0,0.5,20.0,1.6989700043360187,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,95.0,14.0,-81.0,135.7934388402728,97.7580749598453,157.0,94.0,424.0,384.0,0.40018030391260007,0.21259456914623753,0.55843,0.123,1,shared_overlap_visible_markers
b,363.0,100.0,383.0,0.5,20.0,2.0,-0.3010299956639812,0.0027548209366391185,0.0026109660574412533,122.0,14.0,-108.0,147.6864609550296,97.7580749598453,156.0,94.0,427.0,384.0,0.497724419902549,0.21259456914623753,0.55843,0.123,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,1.0,20.0,-1.0,0.0,0.0027548209366391185,0.0026109660574412533,0.0,20.0,20.0,82.55181984062106,102.26336000103494,92.0,98.0,377.0,389.0,0.03469962856629516,0.27530543033820787,0.33371,0.1,0,shared_overlap_visible_markers
b,363.0,0.2,383.0,1.0,20.0,-0.6989700043360187,0.0,0.0027548209366391185,0.0026109660574412533,0.0,20.0,20.0,84.64384195537784,102.26336000103494,92.0,98.0,380.0,389.0,0.046464713773455735,0.27530543033820787,0.33371,0.1,0,shared_overlap_visible_markers
b,363.0,0.5,383.0,1.0,20.0,-0.3010299956639812,0.0,0.0027548209366391185,0.0026109660574412533,0.0,20.0,20.0,87.40934476400048,102.26336000103494,94.0,98.0,384.0,389.0,0.06812356446259404,0.27530543033820787,0.33371,0.1,0,shared_overlap_visible_markers
b,363.0,1.0,383.0,1.0,20.0,0.0,0.0,0.0027548209366391185,0.0026109660574412533,1.0,20.0,19.0,89.86436687875724,102.26336000103494,98.0,98.0,389.0,389.0,0.09067629437091873,0.27530543033820787,0.33371,0.1,0,shared_overlap_visible_markers
b,363.0,2.0,383.0,1.0,20.0,0.3010299956639812,0.0,0.0027548209366391185,0.0026109660574412533,4.0,20.0,16.0,93.045388993514,102.26336000103494,112.0,98.0,397.0,389.0,0.1201995197194975,0.27530543033820787,0.33371,0.1,0,shared_overlap_visible_markers
b,363.0,5.0,383.0,1.0,20.0,0.6989700043360189,0.0,0.0027548209366391185,0.0026109660574412533,14.0,20.0,6.0,99.44089180213665,102.26336000103494,148.0,98.0,408.0,389.0,0.17295930789812775,0.27530543033820787,0.34944,0.1,0,shared_overlap_visible_markers
b,363.0,10.0,383.0,1.0,20.0,1.0,0.0,0.0027548209366391185,0.0026109660574412533,16.0,20.0,4.0,102.2589139168934,102.26336000103494,155.0,98.0,414.0,389.0,0.22573533264986623,0.27530543033820787,0.34944,0.1,0,shared_overlap_visible_markers
b,363.0,20.0,383.0,1.0,20.0,1.3010299956639813,0.0,0.0027548209366391185,0.0026109660574412533,38.0,20.0,-18.0,112.33693603165015,102.26336000103494,156.0,98.0,419.0,389.0,0.2915517620742485,0.27530543033820787,0.34944,0.1,0,shared_overlap_visible_markers
b,363.0,50.0,383.0,1.0,20.0,1.6989700043360187,0.0,0.0027548209366391185,0.0026109660574412533,95.0,20.0,-75.0,135.7934388402728,102.26336000103494,157.0,98.0,424.0,389.0,0.40018030391260007,0.27530543033820787,0.34944,0.1,0,shared_overlap_visible_markers
b,363.0,100.0,383.0,1.0,20.0,2.0,0.0,0.0027548209366391185,0.0026109660574412533,122.0,20.0,-102.0,147.6864609550296,102.26336000103494,156.0,98.0,427.0,389.0,0.497724419902549,0.27530543033820787,0.34944,0.1,0,shared_overlap_visible_markers
b,363.0,0.1,383.0,2.0,20.0,-1.0,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,0.0,45.0,45.0,82.55181984062106,114.04564504222456,92.0,112.0,377.0,397.0,0.03469962856629516,0.3519684805509413,0.40112,0.1,1,shared_overlap_visible_markers
b,363.0,0.2,383.0,2.0,20.0,-0.6989700043360187,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,0.0,45.0,45.0,84.64384195537784,114.04564504222456,92.0,112.0,380.0,397.0,0.046464713773455735,0.3519684805509413,0.40112,0.1,1,shared_overlap_visible_markers
b,363.0,0.5,383.0,2.0,20.0,-0.3010299956639812,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,0.0,45.0,45.0,87.40934476400048,114.04564504222456,94.0,112.0,384.0,397.0,0.06812356446259404,0.3519684805509413,0.41685,0.1,1,shared_overlap_visible_markers
b,363.0,1.0,383.0,2.0,20.0,0.0,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,1.0,45.0,44.0,89.86436687875724,114.04564504222456,98.0,112.0,389.0,397.0,0.09067629437091873,0.3519684805509413,0.41685,0.1,1,shared_overlap_visible_markers
b,363.0,2.0,383.0,2.0,20.0,0.3010299956639812,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,4.0,45.0,41.0,93.045388993514,114.04564504222456,112.0,112.0,397.0,397.0,0.1201995197194975,0.3519684805509413,0.44157,0.1,1,shared_overlap_visible_markers
b,363.0,5.0,383.0,2.0,20.0,0.6989700043360189,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,14.0,45.0,31.0,99.44089180213665,114.04564504222456,148.0,112.0,408.0,397.0,0.17295930789812775,0.3519684805509413,0.44157,0.1,1,shared_overlap_visible_markers
b,363.0,10.0,383.0,2.0,20.0,1.0,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,16.0,45.0,29.0,102.2589139168934,114.04564504222456,155.0,112.0,414.0,397.0,0.22573533264986623,0.3519684805509413,0.47828,0.1,1,shared_overlap_visible_markers
b,363.0,20.0,383.0,2.0,20.0,1.3010299956639813,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,38.0,45.0,7.0,112.33693603165015,114.04564504222456,156.0,112.0,419.0,397.0,0.2915517620742485,0.3519684805509413,0.47828,0.1,1,shared_overlap_visible_markers
b,363.0,50.0,383.0,2.0,20.0,1.6989700043360187,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,95.0,45.0,-50.0,135.7934388402728,114.04564504222456,157.0,112.0,424.0,397.0,0.40018030391260007,0.3519684805509413,0.52809,0.123,1,shared_overlap_visible_markers
b,363.0,100.0,383.0,2.0,20.0,2.0,0.3010299956639812,0.0027548209366391185,0.0026109660574412533,122.0,45.0,-77.0,147.6864609550296,114.04564504222456,156.0,112.0,427.0,397.0,0.497724419902549,0.3519684805509413,0.52809,0.123,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,5.0,20.0,-1.0,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,0.0,132.0,132.0,82.55181984062106,150.2845171515978,92.0,148.0,377.0,408.0,0.03469962856629516,0.4744495689020165,0.45843,0.1,1,shared_overlap_visible_markers
b,363.0,0.2,383.0,5.0,20.0,-0.6989700043360187,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,0.0,132.0,132.0,84.64384195537784,150.2845171515978,92.0,148.0,380.0,408.0,0.046464713773455735,0.4744495689020165,0.45843,0.1,1,shared_overlap_visible_markers
b,363.0,0.5,383.0,5.0,20.0,-0.3010299956639812,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,0.0,132.0,132.0,87.40934476400048,150.2845171515978,94.0,148.0,384.0,408.0,0.06812356446259404,0.4744495689020165,0.4809,0.1,1,shared_overlap_visible_markers
b,363.0,1.0,383.0,5.0,20.0,0.0,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,1.0,132.0,131.0,89.86436687875724,150.2845171515978,98.0,148.0,389.0,408.0,0.09067629437091873,0.4744495689020165,0.4809,0.1,1,shared_overlap_visible_markers
b,363.0,2.0,383.0,5.0,20.0,0.3010299956639812,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,4.0,132.0,128.0,93.045388993514,150.2845171515978,112.0,148.0,397.0,408.0,0.1201995197194975,0.4744495689020165,0.4809,0.1,1,shared_overlap_visible_markers
b,363.0,5.0,383.0,5.0,20.0,0.6989700043360189,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,14.0,132.0,118.0,99.44089180213665,150.2845171515978,148.0,148.0,408.0,408.0,0.17295930789812775,0.4744495689020165,0.49438,0.1,1,shared_overlap_visible_markers
b,363.0,10.0,383.0,5.0,20.0,1.0,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,16.0,132.0,116.0,102.2589139168934,150.2845171515978,155.0,148.0,414.0,408.0,0.22573533264986623,0.4744495689020165,0.49438,0.1,1,shared_overlap_visible_markers
b,363.0,20.0,383.0,5.0,20.0,1.3010299956639813,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,38.0,132.0,94.0,112.33693603165015,150.2845171515978,156.0,148.0,419.0,408.0,0.2915517620742485,0.4744495689020165,0.49438,0.1,1,shared_overlap_visible_markers
b,363.0,50.0,383.0,5.0,20.0,1.6989700043360187,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,95.0,132.0,37.0,135.7934388402728,150.2845171515978,157.0,148.0,424.0,408.0,0.40018030391260007,0.4744495689020165,0.53315,0.123,1,shared_overlap_visible_markers
b,363.0,100.0,383.0,5.0,20.0,2.0,0.6989700043360189,0.0027548209366391185,0.0026109660574412533,122.0,132.0,10.0,147.6864609550296,150.2845171515978,156.0,148.0,427.0,408.0,0.497724419902549,0.4744495689020165,0.53315,0.123,1,shared_overlap_visible_markers
b,363.0,0.1,383.0,10.0,20.0,-1.0,1.0,0.0027548209366391185,0.0026109660574412533,0.0,158.0,158.0,82.55181984062106,162.44980219278744,92.0,155.0,377.0,414.0,0.03469962856629516,0.5796584374693803,0.50449,0.1,1,shared_overlap_visible_markers
b,363.0,0.2,383.0,10.0,20.0,-0.6989700043360187,1.0,0.0027548209366391185,0.0026109660574412533,0.0,158.0,158.0,84.64384195537784,162.44980219278744,92.0,155.0,380.0,414.0,0.046464713773455735,0.5796584374693803,0.50449,0.1,1,shared_overlap_visible_markers
