T1_K,T2_K,actual_t1_s,actual_t2_s,loss,panel,pred_t2_s,source,t2_factor_error,t2_log10_abs_error,targets,top1_near_factor3,variant
348.0,383.0,0.5,20.0,0.04790871104967864,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,20.0,0.040476130874055494,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,20.0,0.04101378403205388,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,20.0,0.040665046553603215,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,20.0,0.040878388092633125,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,20.0,0.061266916431027676,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,20.0,0.06077509758435911,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,20.0,0.06159162055747388,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,50.0,0.04803156929221175,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,50.0,0.048000071379850316,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,50.0,0.04819533126869863,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,50.0,0.04850319412833579,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,50.0,0.048936378684853975,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,50.0,0.03508926156015809,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,50.0,0.035315695684040985,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,50.0,0.0341197922637426,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,50.0,0.03357574901862746,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,50.0,0.034169854667573836,a,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,100.0,0.03412543891233978,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,0.2,100.0,0.034109275193921186,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,0.5,100.0,0.034246938832076045,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,1.0,100.0,0.03443848239640092,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,2.0,100.0,0.03459530612882407,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,5.0,100.0,0.02080739644886172,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,10.0,100.0,0.018638691984041948,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,20.0,100.0,0.01670068022950529,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,50.0,100.0,0.015765366167122652,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,100.0,100.0,0.016283842529869207,a,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",False,fig2_plus_fig3_kinetics
348.0,383.0,0.1,200.0,0.05217182580405907,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,200.0,0.05185488831533035,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,200.0,0.05148703469283185,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,200.0,0.050880515139539874,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,200.0,0.04819513592605694,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,200.0,0.05039073128930781,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,200.0,0.04798364444745247,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,200.0,0.04592268451352732,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,200.0,0.044614237583488425,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,200.0,0.044863940571658996,a,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,500.0,0.07640439444586666,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,500.0,0.07591927008133616,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,500.0,0.07545807308515325,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,500.0,0.07484841607894144,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,500.0,0.07221548388101705,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,500.0,0.062162024780906426,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,500.0,0.05972109678805439,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,500.0,0.05764912725067439,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,500.0,0.05641323505937223,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,500.0,0.05681677772097972,a,500.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,1000.0,0.0676642337591883,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,1000.0,0.0671970001779311,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,1000.0,0.06676161352745039,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,1000.0,0.066189663209733,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,1000.0,0.06369292254887413,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,1000.0,0.05544560748936768,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,1000.0,0.05317914096677085,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,1000.0,0.0512014864724102,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,1000.0,0.050062832547861764,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,1000.0,0.05051723056691574,a,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.1,0.1,0.1203309743422671,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.2,0.1,0.09355160155214322,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.5,0.1,0.09826191001282655,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,1.0,0.1,0.08236175211231347,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,2.0,0.1,0.09050353336549989,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,5.0,0.1,0.07606830789520362,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,10.0,0.1,0.08032504054810374,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,20.0,0.1,0.032414907524080064,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,50.0,0.1,0.16291263617542828,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,100.0,0.1,0.19120404780137415,b,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.1,0.2,0.08916587256633117,b,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.2,0.2,0.0917859430664906,b,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.5,0.2,0.07976236688100102,b,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,1.0,0.2,0.08511035284483091,b,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,2.0,0.2,0.06964494564888155,b,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,5.0,0.2,0.07876004899669019,b,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,10.0,0.2,0.020234225318271338,b,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,20.0,0.2,0.04138410366964403,b,0.2,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,50.0,0.2,0.18735607653927483,b,0.2,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,100.0,0.2,0.12721814640796378,b,0.2,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.1,0.5,0.057144118112830204,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.2,0.5,0.05974189686633054,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.5,0.5,0.039206539308169426,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,1.0,0.5,0.036932805687700625,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,2.0,0.5,0.04409874367986755,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,5.0,0.5,0.023180218434292753,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,10.0,0.5,0.026195383031278708,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,20.0,0.5,0.0453557449507594,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,50.0,0.5,0.17346229464525978,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,100.0,0.5,0.11724171776432188,b,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.1,1.0,0.061505423800159345,b,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.2,1.0,0.0591179969584257,b,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,0.5,1.0,0.05553842430096213,b,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,1.0,1.0,0.05103941529280039,b,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,2.0,1.0,0.038262991789577906,b,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,5.0,1.0,0.01592916027074955,b,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
363.0,383.0,10.0,1.0,0.018277845438349732,b,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
