mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,rank,eig_score,expected_information_gain,inverse_identifiability_score,nearest_existing_distance,novelty_component,inverse_identifiability_component,extrapolation_penalty,extrapolation_penalty_component,time_penalty,sensitivity_T1_C,sensitivity_t1_s,sensitivity_T2_C,sensitivity_t2_s,eig_delta_h_total_J_g,pred_delta_h_total_J_g,uncertainty_delta_h_total_J_g,eig_peak_area_J_g,pred_peak_area_J_g,uncertainty_peak_area_J_g,eig_peak_temperature_Tp_C,pred_peak_temperature_Tp_C,uncertainty_peak_temperature_Tp_C,eig_peak_height_uW,pred_peak_height_uW,uncertainty_peak_height_uW,eig_recovery_index,pred_recovery_index,uncertainty_recovery_index,eig_path_dependence_index,pred_path_dependence_index,uncertainty_path_dependence_index
two_step,65,30,90,600,630,11,4.1961652050311,2.652677698718395,1.0,1.6856547919652676,0.3539875063127062,1.2,0.0,0.0,0.010499999999999999,0.5464797942675493,4.964501799215,0.3751339220111332,3.8168194423751505,0.8774743936935143,-0.49505885329819693,3.240728247466511,0.8538564763360339,-0.1601515019922286,2.5446309678274637,0.42414833024814164,97.30149100791829,10.28530863792391,0.7996313332625936,-23.887269780403166,106.61455861027905,0.23370993613050128,0.7168211943600593,0.2757161410239792,1.0554176728287707,-1.5672304983814154,4.403789323908389
two_step,60,300,85,1800,2100,12,4.1955779242017375,2.5617535537030127,1.0,2.232497002374881,0.468824370498725,1.2,0.0,0.0,0.035,0.5511959726798582,1.9683889653962474,0.24183099031913194,1.6955751511945996,0.8731098871001411,-1.9286620492922717,3.223656439557712,0.821706152367911,-1.3230067348135268,2.4459367581437705,0.3442311989931833,100.3685209618269,8.857867650140404,0.8009688917713935,-64.3151714927366,106.79335886969571,0.19071442035516775,0.7426581375391665,0.24340000136908427,1.1184433417564925,-3.0818415231855734,4.72840049906025
two_step,60,100,85,600,700,13,4.189502090832601,2.5651562926418263,1.0,2.076249832654484,0.4360124648574416,1.2,0.0,0.0,0.011666666666666667,0.5380986507077327,2.1739274054609883,0.22374886549613432,1.0781805097433592,0.8792060101779869,-1.3624722927471358,3.2475178180051305,0.8183983072566458,-0.9154218791328902,2.435919632302476,0.33383553589674125,100.92252762518801,8.67280913470645,0.7814475138634652,-45.448191519104334,104.20135829991317,0.21190969694957817,0.6978309709136482,0.2594864793561377,1.1118599499181514,-2.351551209772397,4.6936506112345056
two_step,70,30,90,1800,1830,14,4.185406634068644,2.714392452934952,1.0,1.4357818149223434,0.3015141811336921,1.2,0.0,0.0,0.0305,0.6117622107918342,5.094365207805677,0.4817542611218577,3.750664225443593,0.9300717563870158,-1.6115562041789078,3.4512129226354666,0.9140749751760087,-0.9993770789968732,2.7363113541214124,0.3464973214928943,98.68317063379845,8.898202790883238,0.8901481873509887,-64.16189187539867,119.13695645328761,0.2035880780808001,0.7803378013691692,0.2532116578391584,1.1300867135715418,-2.8938707769529493,4.790354624156443
two_step,65,30,85,600,630,15,4.185239496935695,2.627960327798772,0.9888736777833517,1.8149083609376273,0.3811307557969017,1.186648413340022,0.0,0.0,0.010499999999999999,0.552323169282771,4.480265041031179,0.2788042262154605,3.080007520634963,0.8921964078763452,-1.9249061922415815,3.2987511023099154,0.8403860363878515,-1.3227257295320276,2.50298213024418,0.2999097828167868,101.4866201022925,8.06768608949078,0.8263449821423459,-65.7568512699602,110.21987241379735,0.2393844552028763,0.6978046866744931,0.27989850553516116,1.1489015768989588,-2.923114166161857,4.891825909567417
two_step,65,60,90,900,960,16,4.183448870432645,2.6971590377083516,0.9213207556561739,1.8890710758899287,0.396704925936885,1.1055849067874086,0.0,0.0,0.015999999999999997,0.5790960672070216,5.084661882345051,0.39122985408342154,3.940505637743555,0.9191871216282665,-1.2612915435655931,3.4069193626720393,0.8906374273025665,-0.7563531411456296,2.6606148283202793,0.388582867758511,98.64493100770589,9.648117338971701,0.8432472047764862,-47.81095252490531,112.53917666347945,0.20943587304842556,0.7417735721295834,0.2576262179735337,1.102907578368661,-2.517763120360755,4.64671755575253
two_step,70,10,90,600,610,17,4.182574108887613,2.713945733166556,0.9869562443676394,1.402131828306832,0.2944476839444347,1.1843474932411673,3.851367973431823e-07,1.3479787907011379e-07,0.010166666666666668,0.5921146607816663,4.879482588297403,0.4563838587842132,3.642002366029096,0.9186170283634364,-1.06594658421693,3.404610221047034,0.8992232087565716,-0.5781031793930689,2.688179303952183,0.3656166740558585,98.06005936294993,9.238590148221016,0.8593332399372271,-44.15789555882673,114.7747906730185,0.22890783222445102,0.7596397974754866,0.27216423297247394,1.1104090343569653,-2.151744285302862,4.68601908306642
two_step,70,10,85,1200,1210,18,4.174931257353044,2.646513204875537,1.0,1.6599278759145306,0.3485848539420514,1.2,3.851367973431823e-07,1.3479787907011379e-07,0.020166666666666666,0.5583974680634807,3.924851613010686,0.34564212341583367,2.4486912589951784,0.8818845736407201,-2.125937406145987,3.2580386724550414,0.8422368583615533,-1.4619375617312391,2.5086789292440255,0.2727183637574688,101.38542152957211,7.579592718848852,0.8557535512340122,-77.18223107873328,114.27486760274883,0.26369610911485275,0.7156447052466808,0.2976627300850324,1.1661327794927812,-3.041603752198932,4.9862556351398695
two_step,60,300,90,1800,2100,19,4.172734128702277,2.561771321665935,1.0,2.1236324144587715,0.445962807036342,1.2,0.0,0.0,0.035,0.5384463381121829,1.960328148436142,0.3039728778078701,1.22398815522326,0.8604245550729015,-0.7810575869485622,3.174369366989986,0.8249963211239437,-0.40851732537889596,2.455925378741226,0.4283078216882129,96.93838742082981,10.360160194638112,0.7776047930640027,-30.071886588973264,103.69551772856471,0.1900904778157656,0.7689219312904562,0.24292092469596294,1.0344961467476683,-1.9754087705114076,4.299893610804527
two_step,50,900,80,10,910,20,4.167983422597473,2.3020977925635586,1.0,3.243106174764673,0.6810522967005813,1.2,0.0,0.0,0.015166666666666667,0.48546385101846384,0.8955444051355956,0.43155375922178274,1.0290588970284322,0.8518239707181484,-2.325255807189954,3.1412303297263393,0.8088600385999679,-1.5315178699754677,2.407175026727209,0.3221412153689118,98.8000401959135,8.464505765380633,0.5925663631825803,-55.974500705739516,80.84852276073659,0.12368492426318192,0.7936644486738514,0.18922152549944515,1.0034675801158848,-2.563586327756022,4.149185709796117
