sample_id,source_file,cycle_id,mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,heating_rate_C_min,cooling_rate_C_min,noise_sigma_uW,process_total_integral_uW_min,process_total_abs_integral_uW_min,process_total_mean_uW,process_total_std_uW,process_hold_integral_uW_min,process_hold_abs_integral_uW_min,process_cooling_integral_uW_min,process_cooling_abs_integral_uW_min,process_between_step_heating_integral_uW_min,process_step1_hold_mean_uW,process_step1_hold_slope_uW_min,process_step1_hold_delta_uW,process_step2_hold_mean_uW,process_step2_hold_slope_uW_min,process_step2_hold_delta_uW,process_final_cooling_mean_uW,process_final_cooling_slope_uW_min,process_pre_scan_start_dsc_uW,process_pre_scan_end_dsc_uW,process_pre_scan_dsc_shift_uW,feature_integration_low_C,feature_integration_high_C,feature_peak_low_C,feature_peak_high_C,delta_h_total_rel,delta_h_total_J_g,peak_area_rel,peak_area_J_g,peak_temperature_Tp_C,peak_height_uW,onset_temperature_C,kovacs_peak_label,delta_h_total_40_160_rel,delta_h_total_40_160_J_g,peak_area_40_160_rel,peak_area_40_160_J_g,peak_temperature_Tp_40_160_C,peak_height_40_160_uW,onset_temperature_40_160_C,legacy_feature_integration_low_C,legacy_feature_integration_high_C,legacy_feature_peak_low_C,legacy_feature_peak_high_C,recovery_index,path_dependence_index
kovacs_80_to_90_007,pskovacs.xlsx,7,two_step,80.0,49.98,90.0,49.98,99.96,10.0,60.0,27.467694910576387,18969.847197151186,20673.41524298986,2396.4978896191246,2977.00499048669,4287.340532970517,5977.284296067649,19793.26089234353,19793.26089234353,-828.8800931135798,2744.644731063843,-7621.774348001272,-5295.600433349611,-1015.6676511192323,2242.2666159706405,341.49759292602494,1204.508208068536,-753.7257714121131,40.3583812713623,25.1041660308838,-15.254215240478498,70.0,105.0,70.0,105.0,-4040.355369050768,-5.157900471128639,-2868.1652074889153,-3.661487498922019,104.994232177734,-130.85189505930884,70.0097885131836,0,-14245.271111116677,-18.185452482276606,-5916.962164009357,-7.5535687200119455,105.971214294434,-134.41895025297868,70.0097885131836,40.0,160.0,70.0,140.0,0.8552565982686136,-8.221398196199834
kovacs_80_to_90_008,pskovacs.xlsx,8,two_step,80.0,49.98,90.0,100.02,150.0,10.0,60.0,27.467694910576387,19018.64391290904,20718.972177121643,2169.7641734329013,2912.241574784123,4304.974494892011,5991.413784183711,19775.321636781697,19775.321636781697,-763.1434404253977,2735.0554915618895,-7615.481892913423,-5291.462463378908,-467.97141240358354,1269.5894702776068,408.49858093261673,1196.0335095258263,-759.4062372588465,42.9058742523193,26.407751083374,-16.498123168945302,70.0,105.0,70.0,105.0,-4002.1471605179286,-5.109124034703738,-2858.98782695217,-3.649771693981493,104.98902130127,-134.96925498154405,70.00927734375,0,-14004.332499186152,-17.87787127555679,-5856.767291774573,-7.476724202265412,105.495071411133,-136.7221011356337,70.00927734375,40.0,160.0,70.0,140.0,0.8471687397831826,-6.435266047264838
kovacs_80_to_90_009,pskovacs.xlsx,9,two_step,80.0,49.98,90.0,499.98,549.96,10.0,60.0,27.467694910576387,19361.72225010435,21059.0896949335,1253.428668690988,2431.22329708969,4648.627208447897,6332.2849922701225,19712.01656462987,19712.01656462987,-356.0353103776777,2728.0988228607184,-7610.229495177075,-5286.528747558596,-44.80552219939229,67.11530116416324,363.62990570068393,1176.4536771349574,-754.4406853692607,45.3803310394287,29.7363758087158,-15.643955230712898,70.0,105.0,70.0,105.0,-4061.0440643505003,-5.184311571511276,-3023.342192309656,-3.8595857774165823,104.41724395752,-184.80669306886944,70.0093536376953,0,-13791.057926028756,-17.605605863015434,-5937.407038273535,-7.5796685594981295,104.41724395752,-184.80669306886944,70.0093536376953,40.0,160.0,70.0,140.0,0.859635951456257,-8.39685352827353
kovacs_80_to_90_010,pskovacs.xlsx,10,two_step,80.0,49.98,90.0,1000.0200000000001,1050.0,10.0,60.0,27.467694910576387,19823.35915700731,21515.812926815575,832.5412332523351,2040.3006325114163,5113.106619788484,6792.509452039525,19715.279115438458,19715.279115438458,102.28133214451736,2725.6985414886476,-7607.320702099859,-5282.873046875002,5.0634452153071905,17.094347663944742,355.99316406250034,1170.0915543812825,-753.0567701364618,46.9553813934326,32.1781406402588,-14.7772407531738,70.0,105.0,70.0,105.0,-4055.7692580828134,-5.177577776275932,-3027.4913799580354,-3.864882612712385,104.511016845703,-238.59389743865154,70.0138549804688,0,-13717.554696398069,-17.511771952848598,-6018.529500744256,-7.683229149886285,104.511016845703,-238.59389743865154,70.0138549804688,40.0,160.0,70.0,140.0,0.8585193880718617,-7.942173346167882
kovacs_80_to_90_011,pskovacs.xlsx,11,two_step,80.0,499.98,90.0,0.1002,500.0802,10.0,60.0,27.467694910576387,19316.38402420362,20358.990491100947,1318.8826449777214,2457.5742403016097,5893.568319460485,5893.568319460485,19336.185994033814,20331.367806542712,-12.23669819832774,316.5171966590958,-178.28580327826663,-5447.400268554689,-432.335382461548,0.0,0.0,966.4093154922543,-377.5800497285425,49.4273204803467,30.5148220062256,-18.9124984741211,70.0,105.0,70.0,105.0,-3835.58939784186,-4.8964971036279055,-2758.247421193929,-3.5211669206730996,104.997634887695,-119.52432475873024,70.0157775878906,0,-13173.647661284846,-16.817422546321076,-5555.228338500771,-7.091780857660558,105.976333618164,-123.34044612278944,70.0157775878906,40.0,160.0,70.0,140.0,0.8119120327586635,-0.2982679832028463
kovacs_80_to_90_012,pskovacs.xlsx,12,two_step,80.0,499.98,90.0,0.4998,500.4798,10.0,60.0,27.467694910576387,19320.14849791209,20418.25916647594,1325.0209500972203,2462.673749705368,5953.124343344301,5953.124343344301,19340.662262452446,20391.47713541667,-12.989088598895627,317.171613357544,-177.8565114430574,-5447.264472961428,1097.8881412093701,-1336.5415306396812,-3117.633434295651,981.3289026610703,-357.5099108006137,51.3015270233154,31.7795352935791,-19.5219917297363,70.0,105.0,70.0,105.0,-3768.913039114146,-4.8113783478052925,-2713.3993745213265,-3.4639140951336085,104.991165161133,-117.30470287525304,70.0102233886719,0,-12940.209137469865,-16.519415920174296,-5462.191450854142,-6.973010362792523,105.901573181152,-120.627084386982,70.0102233886719,40.0,160.0,70.0,140.0,0.7977980772914741,-0.28189072630098444
kovacs_80_to_90_013,pskovacs.xlsx,13,two_step,80.0,499.98,90.0,0.7979999999999999,500.778,10.0,60.0,27.467694910576387,19321.98821954092,20465.322335300458,1319.2533420078855,2459.2439967352625,5995.266202332146,5995.266202332146,19343.041445868814,20437.973874324172,-13.402197821943389,317.2967196807861,-177.53104227740104,-5447.09369659424,1088.3451553526377,-1313.8249865474456,-3120.771110534665,967.4899862358367,-353.93628579760133,52.8345241546631,32.3181285858154,-20.5163955688477,70.0,105.0,70.0,105.0,-3751.7171089310586,-4.789426096507734,-2701.0341483305724,-3.448128699996475,104.98348236084,-117.21135685013655,70.0138549804688,0,-12927.272483223123,-16.502901042412496,-5455.422269902213,-6.964368855194313,106.028450012207,-120.4019193860263,70.0138549804688,40.0,160.0,70.0,140.0,0.7941580675871033,-7.852923821578928
kovacs_80_to_90_014,pskovacs.xlsx,14,two_step,80.0,499.98,90.0,1.0002,500.9802,10.0,60.0,27.467694910576387,19334.673625491454,20516.010406039553,1314.2690413746127,2456.9857130234045,5992.796750408914,5992.796750408914,19366.25792689957,20478.03448097548,-21.49059006372281,318.6110677337647,-178.12613408838715,-5447.741027832033,-577.616144180298,0.0,0.0,959.650829572526,-363.16502660509656,53.2357311248779,32.1570415496826,-21.0786895751953,70.0,105.0,70.0,105.0,-3774.7762091126842,-4.818863245675767,-2719.7531769387233,-3.4720253322621994,104.986129760742,-117.36550482254643,70.0156707763672,0,-12940.18184920041,-16.519381084085627,-5467.783737417368,-6.980149452022171,105.981033325195,-120.64740194426713,70.0156707763672,40.0,160.0,70.0,140.0,0.7990391846619872,-7.882360970746962
kovacs_80_to_90_015,pskovacs.xlsx,15,two_step,80.0,499.98,90.0,4.998,504.978,10.0,60.0,27.467694910576387,19336.45664862951,20844.12330569586,1307.0328889773773,2465.1322448727697,6006.025250460369,6128.60564723971,19441.548815498383,20732.656082782727,-83.0412229219783,319.83103811645515,-178.92574985051982,-5451.703514099123,-921.7864566802971,-10542.201782228023,-701.486572265621,972.685427842875,-358.8906307851819,52.7076854705811,32.9965038299561,-19.711181640625,70.0,105.0,70.0,105.0,-3768.4498547691915,-4.8107870486415205,-2713.4662452994435,-3.463999462084396,104.990951538086,-118.10192901373694,70.0101318359375,0,-12924.25168868564,-16.49904470896039,-5463.689827313849,-6.974923183804912,105.969345092773,-120.89760125399994,70.0101318359375,40.0,160.0,70.0,140.0,0.7977000310972528,-7.874284773712715
kovacs_80_to_90_016,pskovacs.xlsx,16,two_step,80.0,499.98,90.0,10.020000000000001,510.0,10.0,60.0,27.467694910576387,19345.126571683883,20862.960111169814,1298.888174145547,2459.4442068976464,5596.689799226104,6007.784253482757,19607.566934725404,20594.150399634083,-227.8657211780468,319.7622880249024,-178.63099015268386,-5447.964660644533,-1366.8267948150626,-10241.133411738692,-1488.4709472656227,1005.944467874962,-465.35687612575686,52.1731472015381,33.863733291626,-18.309413909912102,70.0,105.0,70.0,105.0,-3750.4442084419006,-4.787801117159873,-2702.5111575192295,-3.450014243641569,104.998512268066,-118.08744703575303,70.0151596069336,0,-12854.561497966934,-16.41007850804289,-5438.898282658874,-6.943274403394307,105.926635742188,-120.60195906577178,70.0151596069336,40.0,160.0,70.0,140.0,0.7938886218470996,-7.851298842231067
kovacs_80_to_90_017,pskovacs.xlsx,17,two_step,80.0,499.98,90.0,49.98,549.96,10.0,60.0,27.467694910576387,19380.35989753406,21116.825820684444,1245.549862950466,2423.535876266099,4565.911871433508,6253.064342276466,20245.242376708993,20245.242376708993,-865.880440743763,319.9793807220459,-178.56868579530308,-5450.599197387697,-1018.0964398765567,2594.8487079691267,595.5881824493407,1161.3121765467126,-762.0458047317729,53.0269145965576,35.3764896392822,-17.650424957275405,70.0,105.0,70.0,105.0,-3738.269860654007,-4.772259396579583,-2696.6534530773943,-3.4425363230775243,104.99730682373,-121.96251875413031,70.0096206665039,0,-12803.956443123629,-16.34547631037059,-5427.153180456071,-6.928280655901367,105.435585021973,-123.23214046831026,70.0096206665039,40.0,160.0,70.0,140.0,0.7913115734629474,-7.8357571216507775
kovacs_80_to_90_018,pskovacs.xlsx,18,two_step,80.0,499.98,90.0,100.02,600.0,10.0,60.0,27.467694910576387,19428.034290812815,21165.321181923548,1182.829323043204,2372.3900945926935,4601.359782193496,6289.992956644721,20244.60985580126,20244.60985580126,-818.9025993029321,320.6523005371094,-179.0568112969117,-5453.750061035158,-480.66252205848707,1302.5889148970593,673.421966552734,1152.9225745052095,-763.323571321663,51.8854427337646,35.4943332672119,-16.3911094665527,70.0,105.0,70.0,105.0,-3756.9406225477624,-4.796094411763101,-2718.008005233575,-3.46979745348967,104.999053955078,-127.72746267797993,70.0133056640625,0,-12811.802798686052,-16.355492934492833,-5451.717831011434,-6.959639784269915,105.201202392578,-127.9366997255961,70.0133056640625,40.0,160.0,70.0,140.0,0.7952637734171034,-6.122236424324202
kovacs_80_to_90_019,pskovacs.xlsx,19,two_step,80.0,499.98,90.0,499.98,999.96,10.0,60.0,27.467694910576387,19817.034235200885,21555.441860812512,857.7207704783345,2061.844705944678,5008.390908870588,6697.353957074304,20198.287900791172,20198.287900791172,-383.1120694319403,320.5168532867432,-179.0256341134058,-5454.983779907228,-43.82086505508421,70.7582623327884,652.8911361694333,1138.3277060438218,-753.4049150648447,51.6027965545654,36.6871585845947,-14.915637969970703,70.0,105.0,70.0,105.0,-3834.260502848062,-4.894800641933696,-2884.025137702676,-3.6817342183438413,104.326637268066,-178.3236146087536,70.0043792724609,0,-12816.858000624015,-16.361946383775336,-5579.462561131007,-7.122718163145966,104.326637268066,-178.3236146087536,70.0043792724609,40.0,160.0,70.0,140.0,0.8116307341826626,-8.10734259869595
kovacs_80_to_90_020,pskovacs.xlsx,20,two_step,80.0,499.98,90.0,1000.0200000000001,1500.0,10.0,60.0,27.467694910576387,20303.468601659933,22039.810396683213,645.5925263632405,1800.2260576373164,5505.183476452026,7190.524891595072,20183.955511871976,20183.955511871976,117.64742517868399,320.23918994140627,-178.48880456801297,-5454.829574584963,8.176171303987504,18.030657149820073,666.7269134521486,1133.938697859298,-752.8422792828561,51.5793056488037,36.6608333587646,-14.918472290039098,70.0,105.0,70.0,105.0,-3881.3657917678174,-4.954935053320618,-2915.9280466464775,-3.7224613361444394,104.509086608887,-232.30742513706946,70.0081253051758,0,-12978.918787756174,-16.56883249500788,-5740.608654891377,-7.328436580712396,104.509086608887,-232.30742513706946,70.0081253051758,40.0,160.0,70.0,140.0,0.821601913814675,-7.719530623212568
twostep_90_to_80_001,twosteps.xlsx,1,two_step,90.0,49.98,80.0,0.1002,50.0802,10.0,60.0,27.467694910576387,19398.05948893229,19398.101932811733,2909.294574891329,2999.0692284457446,5298.690799872082,5298.690799872082,19385.549944178263,19385.592388057707,0,2828.166489105224,-9068.381923951218,-6314.615539550779,426.137218475342,0.0,0.0,1336.9687837825593,-961.1622813034014,1.35906314849854,65.7928619384766,64.43379878997807,70.0,105.0,70.0,105.0,-3234.4538618652296,-4.1290900364236975,-2271.6840921393714,-2.9000222452843034,104.989929199219,-107.75694149125707,70.0109405517578,0,-11652.795359842567,-14.875908970011785,-4819.939780964614,-6.15311461399738,106.068603515625,-113.94091004378538,70.0109405517578,40.0,160.0,70.0,140.0,1.0,0.4691390840013616
twostep_90_to_80_002,twosteps.xlsx,2,two_step,90.0,49.98,80.0,0.4998,50.4798,10.0,60.0,27.467694910576387,19430.72687060038,19430.72687060038,2914.785536708832,2919.969555893412,5547.08350982666,5547.08350982666,19417.27232767741,19417.27232767741,0,3066.376650238037,-9082.103556744925,-6187.907928466795,1025.615815607707,-1258.2496431763338,-3211.6716461181622,1328.7053855564288,-937.5369014662223,77.9009437561035,63.3039512634277,-14.596992492675803,70.0,105.0,70.0,105.0,-3211.2384442232105,-4.099453333050906,-2255.2139505167124,-2.878996532574526,104.986976623535,-106.71251319771818,70.0119552612305,0,-11528.308714091,-14.716989847775741,-4756.818200320752,-6.072533872749895,106.049293518066,-112.80681773150513,70.0119552612305,40.0,160.0,70.0,140.0,0.9928224613386101,0.43003428845340164
twostep_90_to_80_003,twosteps.xlsx,3,two_step,90.0,49.98,80.0,0.7979999999999999,50.778,10.0,60.0,27.467694910576387,19419.081844927467,19419.081844927467,2898.686910847526,2918.5685998412027,5484.635367927537,5484.635367927537,19404.334632581074,19404.334632581074,0,3061.113712615967,-9075.618679835146,-6182.924194335936,515.309642791748,0.0,0.0,1320.0726171551335,-947.8948869543597,77.1714744567871,63.3161354064941,-13.855339050292997,70.0,105.0,70.0,105.0,-3151.752435253322,-4.0235137471319,-2210.6227128172586,-2.822071548277351,104.998840332031,-105.69892993549297,70.007209777832,0,-11317.111105025802,-14.44737587875634,-4659.700555537693,-5.948553900686416,106.027992248535,-110.79659812186242,70.007209777832,40.0,160.0,70.0,140.0,0.974431100227778,0.31420740290586746
twostep_90_to_80_004,twosteps.xlsx,4,two_step,90.0,49.98,80.0,1.0002,50.980199999999996,10.0,60.0,27.467694910576387,19413.579367084498,19413.579367084498,2862.996004296755,2916.193863679804,5486.46647537866,5486.46647537866,19398.86546085993,19398.86546085993,0,3057.8031828308094,-9071.196661047168,-6181.667266845701,512.09720993042,0.0,0.0,1294.132467803309,-929.5298800012102,78.0285987854004,65.3260269165039,-12.702571868896499,70.0,105.0,70.0,105.0,-3058.3361733989022,-3.904258944764556,-2145.306736493215,-2.7386894508424016,104.988243103027,-102.55690187223968,70.0150604248047,0,-10908.136813790099,-13.925281038880977,-4487.5520833290975,-5.728789893611613,106.03369140625,-107.08180005867735,70.0150604248047,40.0,160.0,70.0,140.0,0.9455494819255932,0.26461500208742983
twostep_90_to_80_005,twosteps.xlsx,5,two_step,90.0,49.98,80.0,4.998,54.977999999999994,10.0,60.0,27.467694910576387,19405.033481025697,19405.033481025697,2827.1670791292654,2904.6147939062694,5354.281335767093,5354.281335767093,19384.115803591412,19384.115803591412,0,3088.891983489989,-9062.13891516616,-6165.358245849608,682.1327507019043,5288.57629394354,352.124816894531,1277.422473424598,-968.7289095306517,80.3575553894043,66.2542114257813,-14.10334396362299,70.0,105.0,70.0,105.0,-2987.060403858302,-3.8132686006701726,-2094.9338854589546,-2.6743836835646224,104.988571166992,-100.11652584930243,70.0149536132813,0,-10637.795999367932,-13.580165105576082,-4385.770934244388,-5.598856511801345,105.882171630859,-104.73024668492985,70.0149536132813,40.0,160.0,70.0,140.0,0.9235130663251254,-0.07323586257149373
twostep_90_to_80_006,twosteps.xlsx,6,two_step,90.0,49.98,80.0,10.020000000000001,60.0,10.0,60.0,27.467694910576387,19403.378485120134,19403.378485120134,2780.0261590452355,2898.492797373007,5187.963960596777,5187.963960596777,19373.43645821887,19373.43645821887,0,3083.2568296813965,-9051.710876449893,-6159.009979248045,937.2827232360838,5963.5934503715935,884.676055908206,1243.5704063192074,-1001.0788015797702,84.0841255187988,68.135913848877,-15.948211669921804,70.0,105.0,70.0,105.0,-2882.0671569634587,-3.6792346684639896,-2017.249744416256,-2.5752124396803264,104.98657989502,-97.37618149507807,70.0056686401367,0,-10308.348261307769,-13.159593525073745,-4243.909532443782,-5.417756849928232,106.015190124512,-102.66325382386003,70.0056686401367,40.0,160.0,70.0,140.0,0.8910521776005306,-6.370338170869369
twostep_90_to_80_007,twosteps.xlsx,7,two_step,90.0,49.98,80.0,49.98,99.96,10.0,60.0,27.467694910576387,19459.896305939354,19459.896305939354,2539.8545338091644,2826.2501437023348,6089.343919401199,6089.343919401199,19450.15187183697,19450.15187183697,0,2944.4126481628414,-8922.735845881398,-6111.398773193358,1161.8251298522948,-1408.6772146163612,-323.42547607421903,1049.8197184721632,-702.6381555211537,85.5359535217285,66.9293479919434,-18.6066055297851,70.0,105.0,70.0,105.0,-2878.0160588337512,-3.67406305383032,-2023.6379464492452,-2.583367591211802,104.994659423828,-97.33704396407302,70.0156707763672,0,-10186.813202610672,-13.004442386311496,-4212.894306651749,-5.378162944661805,105.990013122559,-101.85900806269524,70.0156707763672,40.0,160.0,70.0,140.0,0.8897996947076777,-6.365166556235699
twostep_90_to_80_008,twosteps.xlsx,8,two_step,90.0,49.98,80.0,100.02,150.0,10.0,60.0,27.467694910576387,19522.932219117483,19522.932219117483,2285.171025519715,2780.145473546996,6189.652759354946,6189.652759354946,19516.21674969355,19516.21674969355,0,2938.171353607177,-8924.507428352206,-6114.355194091795,646.0014250183104,-1126.4179837478318,-510.9474945068361,1027.9672597877286,-688.3596323212319,85.4743614196777,66.7355728149414,-18.7387886047363,70.0,105.0,70.0,105.0,-2844.8047024034668,-3.63166557753634,-2002.9600438962918,-2.5569702688037768,104.997940063477,-95.36880029913527,70.003662109375,0,-10002.97208287891,-12.769751595164566,-4139.972114363811,-5.285070784294226,105.993171691895,-100.20627673531317,70.003662109375,40.0,160.0,70.0,140.0,0.8795316995998013,-6.322769079941718
twostep_90_to_80_009,twosteps.xlsx,9,two_step,90.0,49.98,80.0,499.98,549.96,10.0,60.0,27.467694910576387,20097.34521777471,20097.34521777471,1319.011897828149,2353.428171274578,6724.605404351507,6724.605404351507,20090.632917855582,20090.632917855582,0,2925.854647064209,-8917.97018996098,-6120.428436279295,197.57378691101073,-72.57323524247957,-511.9633102416997,1022.5898666381837,-699.6955386407529,85.850399017334,67.9490356445313,-17.90136337280269,70.0,105.0,70.0,105.0,-2951.452564028961,-3.7678117838667586,-2121.4790608272165,-2.7082711414815526,104.994476318359,-99.28631223785305,71.3860778808594,0,-10065.51379634317,-12.849592080438088,-4262.430824578074,-5.44140105265286,105.854072570801,-101.95089084517008,71.3860778808594,40.0,160.0,70.0,140.0,0.9125041475555107,-6.2677766826063745
twostep_90_to_80_010,twosteps.xlsx,10,two_step,90.0,49.98,80.0,1000.0200000000001,1050.0,10.0,60.0,27.467694910576387,20819.116773573558,20819.116773573558,882.3781693188674,1981.0365764076753,7439.330881277705,7439.330881277705,20812.435400867464,20812.435400867464,0,2905.7745237731924,-8905.512253953919,-6121.539337158201,142.6518920822143,-18.743195654204275,-513.3743591308594,1014.598283049549,-698.1343042761885,86.275806427002,68.3690452575684,-17.906761169433594,70.0,105.0,70.0,105.0,-3011.1263038160396,-3.843991026148135,-2192.585903192159,-2.7990458338623303,104.994537353516,-106.6686606387741,77.0732421875,0,-10041.519762225062,-12.818961398585184,-4325.733240987936,-5.522212648069706,105.416275024414,-107.36993813137428,77.0732421875,40.0,160.0,70.0,140.0,0.9309535496294256,-6.113493378139026
twostep_90_to_80_011,twosteps.xlsx,11,two_step,90.0,499.98,80.0,0.1002,500.0802,10.0,60.0,27.467694910576387,20020.619688542676,20020.619688542676,1385.419014438506,2424.890901640908,5847.532748158765,5847.532748158765,20009.887643559778,20009.887643559778,0,368.18528627537046,-187.03545240048987,-6273.248847961424,505.711925506592,0.0,0.0,1217.0322916430814,-925.9966335789176,89.8545417785645,68.3323783874512,-21.522163391113295,70.0,105.0,70.0,105.0,-2920.3469867399617,-3.7281025362637803,-2153.5662060938303,-2.749233454587868,104.640869140625,-150.0071037354644,100.306823730469,0,-9930.698179583362,-12.67748703776599,-4295.710678256543,-5.483885972242396,104.640869140625,-150.0071037354644,100.306823730469,40.0,160.0,70.0,140.0,0.9028871987235177,0.8701265841612789
twostep_90_to_80_012,twosteps.xlsx,12,two_step,90.0,499.98,80.0,0.4998,500.4798,10.0,60.0,27.467694910576387,20011.77111353238,20011.77111353238,1389.3231769407416,2424.602255562933,5871.834360386665,5871.834360386665,20001.0135095056,20001.0135095056,0,368.9075167541504,-186.99290521369113,-6262.012504577635,891.2688259222571,-1113.4965975677042,-3346.465633392337,1229.9853517960535,-928.3946879433806,91.617862701416,68.0888214111328,-23.529041290283203,70.0,105.0,70.0,105.0,-2903.339272286097,-3.7063905603652305,-2147.648836231921,-2.741679365402452,104.599571228027,-149.98797283578142,100.299057006836,0,-9875.322071020222,-12.606794133217305,-4272.130631388358,-5.453783784751095,104.599571228027,-149.98797283578142,100.299057006836,40.0,160.0,70.0,140.0,0.8976289031409503,0.8230970611390775
twostep_90_to_80_013,twosteps.xlsx,13,two_step,90.0,499.98,80.0,0.7979999999999999,500.778,10.0,60.0,27.467694910576387,20004.739608116146,20004.739608116146,1379.6940068530707,2417.698968367912,5823.931279741956,5823.931279741956,19992.402059860233,19992.402059860233,0,369.56801795959467,-187.43320919785492,-6262.466163635252,598.192882537842,0.0,0.0,1203.6089915771486,-926.1109018465602,90.9803352355957,67.9366683959961,-23.04366683959961,70.0,105.0,70.0,105.0,-2896.309743185297,-3.6974166934280386,-2139.71017250567,-2.731544901071068,104.61026763916,-149.90286238837143,100.377250671387,0,-9864.72510188283,-12.593266087509994,-4259.64948326872,-5.437850404172834,104.61026763916,-149.90286238837143,100.377250671387,40.0,160.0,70.0,140.0,0.8954555751539045,0.6403044566097287
twostep_90_to_80_014,twosteps.xlsx,14,two_step,90.0,499.98,80.0,1.0002,500.9802,10.0,60.0,27.467694910576387,19987.46706620852,19987.46706620852,1372.485239933559,2410.26194825878,5820.961005417466,5820.961005417466,19975.04741028151,19975.04741028151,0,369.45247048950193,-187.36310054130607,-6262.031768798826,602.532115936279,0.0,0.0,1184.6891168309012,-915.5932499015415,91.4717216491699,67.8776473999023,-23.594074249267592,70.0,105.0,70.0,105.0,-2888.8382862888097,-3.687878663347416,-2137.839307966028,-2.729156563360887,104.592193603516,-149.18982473793062,100.29224395752,0,-9800.875943547402,-12.511756523677533,-4243.080242004937,-5.416698181282897,104.592193603516,-149.18982473793062,100.29224395752,40.0,160.0,70.0,140.0,0.8931456158174683,0.48099528350456966
twostep_90_to_80_015,twosteps.xlsx,15,two_step,90.0,499.98,80.0,4.998,504.978,10.0,60.0,27.467694910576387,19989.293773784633,19989.293773784633,1363.418555836672,2404.2167199765977,5643.225962963006,5643.225962963006,19969.537761567448,19969.537761567448,0,368.8501301727295,-187.01386511343694,-6243.8651962280255,813.8769401550286,6560.919799779046,436.86901855468295,1163.7223694622521,-944.691996178917,91.0622749328613,68.4611015319824,-22.601173400878906,70.0,105.0,70.0,105.0,-2880.8369069497853,-3.6776641365316403,-2140.8183567499136,-2.7329596043615916,104.521347045898,-149.424458895812,100.252952575684,0,-9772.056960926693,-12.474966333097905,-4238.601658435678,-5.410980840556184,104.521347045898,-149.424458895812,100.252952575684,40.0,160.0,70.0,140.0,0.8906718197205872,0.062368601567038606
twostep_90_to_80_016,twosteps.xlsx,16,two_step,90.0,499.98,80.0,10.020000000000001,510.0,10.0,60.0,27.467694910576387,19988.801802476242,19988.801802476242,1352.8684861681484,2396.2866993925804,5358.816688251618,5358.816688251618,19957.57766180041,19957.57766180041,0,357.34390063476553,-179.45076254713274,-6176.8701934814435,1208.1466606140123,6901.730934839171,1027.4935302734361,1123.2256319060812,-969.1990513164496,105.265705108643,68.9213600158691,-36.34434509277391,70.0,105.0,70.0,105.0,-2878.8295322935383,-3.675101530587496,-2141.3210508475618,-2.733601341507525,104.496589660645,-149.2155202350525,100.247940063477,0,-9779.997061244734,-12.485102631376256,-4246.935677925682,-5.421620014373211,104.496589660645,-149.2155202350525,100.247940063477,40.0,160.0,70.0,140.0,0.8900511972779814,-6.366205032992875
twostep_90_to_80_017,twosteps.xlsx,17,two_step,90.0,499.98,80.0,49.98,549.96,10.0,60.0,27.467694910576387,20047.240236221936,20047.240236221936,1296.9619185013457,2328.7942799012567,6415.776034867118,6415.776034867118,20042.32575455027,20042.32575455027,0,356.7259818878174,-178.8782328430576,-6169.966423034666,1131.5921568298334,-1855.1091724771466,-492.624099731446,961.4106892913468,-699.2488308602462,105.397541046143,67.5846824645996,-37.81285858154341,70.0,105.0,70.0,105.0,-2905.021128236195,-3.7085376105142913,-2167.708400390844,-2.767287319647886,104.473693847656,-150.72762085120235,100.073516845703,0,-9796.11274592761,-12.505675845865033,-4270.126836996454,-5.4512257493571745,104.473693847656,-150.72762085120235,100.073516845703,40.0,160.0,70.0,140.0,0.8981488845727238,-6.39964111291967
twostep_90_to_80_018,twosteps.xlsx,18,two_step,90.0,499.98,80.0,100.02,600.0,10.0,60.0,27.467694910576387,20115.550384445196,20115.550384445196,1232.5179954863227,2281.4444673514095,6512.266285756054,6512.266285756054,20112.808007831583,20112.808007831583,0,356.49853324890137,-178.6828123458584,-6167.189849853514,613.9132413101194,-1181.0810531369402,-640.1493377685551,952.8142481105997,-690.6522778981373,106.23010635376,67.7062454223633,-38.5238609313967,70.0,105.0,70.0,105.0,-2918.9317100242806,-3.726295800030996,-2180.905970649568,-2.7841352816802996,104.493270874023,-152.25706389284323,99.9742889404297,0,-9790.11410987128,-12.498018012601632,-4279.380208357124,-5.463038563860157,104.493270874023,-152.25706389284323,99.9742889404297,40.0,160.0,70.0,140.0,0.9024496359150427,-6.417399302436374
twostep_90_to_80_019,twosteps.xlsx,19,two_step,90.0,499.98,80.0,499.98,999.96,10.0,60.0,27.467694910576387,20689.670190763467,20689.670190763467,899.2649574610779,1990.5384074629085,7076.540404272228,7076.540404272228,20686.540170367556,20686.540170367556,0,356.1940249176025,-178.77630989357218,-6165.6652297973615,189.94648276519771,-68.55950782854511,-617.0970535278317,951.7607895013498,-695.091911552155,105.768360137939,67.9437637329102,-37.8245964050288,70.0,105.0,70.0,105.0,-2979.5981899118115,-3.803742370100184,-2253.9690356307206,-2.877407279528579,104.381401062012,-164.4711397758474,99.5939712524414,0,-9825.2285899684,-12.542845008470296,-4354.015811709204,-5.558318057501111,104.381401062012,-164.4711397758474,99.5939712524414,40.0,160.0,70.0,140.0,0.9212059646426831,-6.3037072688397995
